epoch,step,train_loss,val_acc,val_loss
0,9,0.8490101099014282,,
0,19,0.6303507685661316,,
0,29,0.5910478830337524,,
0,39,0.5987959504127502,,
0,49,0.6251659393310547,,
0,59,0.5526512861251831,,
0,69,0.6955052614212036,,
0,79,0.6276443600654602,,
0,89,0.6579012274742126,,
0,99,0.6213420629501343,,
0,109,0.6859259605407715,,
0,119,0.5194579362869263,,
0,129,0.7035908102989197,,
0,131,,0.6944444179534912,0.6304475665092468
1,139,0.5919700264930725,,
1,149,0.6855014562606812,,
1,159,0.5845358371734619,,
1,169,0.8287123441696167,,
1,179,0.7887762784957886,,
1,189,0.575533926486969,,
1,199,0.5523018836975098,,
1,209,0.5624508261680603,,
1,219,0.6324700713157654,,
1,229,0.6440702676773071,,
1,239,0.5433972477912903,,
1,249,0.5801653861999512,,
1,259,0.549450159072876,,
1,263,,0.7433333396911621,1.0251432657241821
2,269,0.5542587637901306,,
2,279,0.5938252806663513,,
2,289,0.6406605839729309,,
2,299,0.6247463822364807,,
2,309,0.4780627489089966,,
2,319,0.4776868522167206,,
2,329,0.5680282711982727,,
2,339,0.6346675157546997,,
2,349,0.6344821453094482,,
2,359,0.48051321506500244,,
2,369,0.7004354000091553,,
2,379,0.6828112006187439,,
2,389,0.7315492033958435,,
2,395,,0.7583333253860474,0.9881684184074402
3,399,0.616653561592102,,
3,409,0.6487542390823364,,
3,419,0.608974277973175,,
3,429,0.6416760087013245,,
3,439,0.6270392537117004,,
3,449,0.6084872484207153,,
3,459,0.4528145492076874,,
3,469,0.6881595253944397,,
3,479,0.5635437369346619,,
3,489,0.6014081835746765,,
3,499,0.5202656388282776,,
3,509,0.5816867351531982,,
3,519,0.6149436831474304,,
3,527,,0.742222249507904,0.752185046672821
4,529,0.5187425017356873,,
4,539,0.6832676529884338,,
4,549,0.5420106053352356,,
4,559,0.6180551052093506,,
4,569,0.4704926013946533,,
4,579,0.5251642465591431,,
4,589,0.5100407600402832,,
4,599,0.551950216293335,,
4,609,0.6587458848953247,,
4,619,0.5191333293914795,,
4,629,0.5393516421318054,,
4,639,0.5488635897636414,,
4,649,0.4771374464035034,,
4,659,0.6558181643486023,,
4,659,,0.757777750492096,0.5340924859046936
5,669,0.5258916616439819,,
5,679,0.5135523676872253,,
5,689,0.4300123453140259,,
5,699,0.5402297973632812,,
5,709,0.5701475739479065,,
5,719,0.6306409239768982,,
5,729,0.5377532243728638,,
5,739,0.6943245530128479,,
5,749,0.438974529504776,,
5,759,0.6526270508766174,,
5,769,0.6165696978569031,,
5,779,0.6571013927459717,,
5,789,0.5234503746032715,,
5,791,,0.7344444394111633,0.8851591944694519
6,799,0.44680288434028625,,
6,809,0.5974945425987244,,
6,819,0.5024271011352539,,
6,829,0.467977374792099,,
6,839,0.5493979454040527,,
6,849,0.4818321764469147,,
6,859,0.6866012811660767,,
6,869,0.5040646195411682,,
6,879,0.5962914228439331,,
6,889,0.7837541103363037,,
6,899,0.5784684419631958,,
6,909,0.6112258434295654,,
6,919,0.6992161273956299,,
6,923,,0.8311111330986023,1.091166615486145
7,929,0.49547815322875977,,
7,939,0.594318151473999,,
7,949,0.5315134525299072,,
7,959,0.4795152246952057,,
7,969,0.5988498330116272,,
7,979,0.5940384268760681,,
7,989,0.41925281286239624,,
7,999,0.4715915024280548,,
7,1009,0.5141646862030029,,
7,1019,0.4287635385990143,,
7,1029,0.4783564805984497,,
7,1039,0.5092583894729614,,
7,1049,0.38369688391685486,,
7,1055,,0.6538888812065125,1.1309350728988647
8,1059,0.4223928451538086,,
8,1069,0.614148736000061,,
8,1079,0.5719035267829895,,
8,1089,0.571542501449585,,
8,1099,0.6844305396080017,,
8,1109,0.4880431294441223,,
8,1119,0.48418769240379333,,
8,1129,0.5026605129241943,,
8,1139,0.5668069124221802,,
8,1149,0.5274671316146851,,
8,1159,0.5116031169891357,,
8,1169,0.5720673203468323,,
8,1179,0.5498778223991394,,
8,1187,,0.7844444513320923,1.8121925592422485
9,1189,0.5578731894493103,,
9,1199,0.482373982667923,,
9,1209,0.5155210494995117,,
9,1219,0.532123327255249,,
9,1229,0.4455139935016632,,
9,1239,0.5213282704353333,,
9,1249,0.3484058082103729,,
9,1259,0.5383554697036743,,
9,1269,0.47744494676589966,,
9,1279,0.5316344499588013,,
9,1289,0.6495463848114014,,
9,1299,0.5204845070838928,,
9,1309,0.47984829545021057,,
9,1319,0.38791587948799133,,
9,1319,,0.7238888740539551,0.8255161046981812
