epoch,step,train_loss,val_acc,val_loss
0,9,1.870404601097107,,
0,10,,0.2266666740179062,2.0478694438934326
1,19,1.5190469026565552,,
1,21,,0.5,1.8341178894042969
2,29,1.25711989402771,,
2,32,,0.7200000286102295,1.4367908239364624
3,39,1.059800386428833,,
3,43,,0.8600000143051147,1.0678677558898926
4,49,1.0669856071472168,,
4,54,,0.8999999761581421,0.839402437210083
5,59,0.8568777441978455,,
5,65,,0.9066666960716248,0.7044679522514343
6,69,0.8621909022331238,,
6,76,,0.9266666769981384,0.6191374659538269
7,79,0.7228308916091919,,
7,87,,0.9333333373069763,0.5413478016853333
8,89,0.5282723903656006,,
8,98,,0.9399999976158142,0.49030211567878723
9,99,0.5501515865325928,,
9,109,0.4100356101989746,,
9,109,,0.9399999976158142,0.4356388449668884
10,119,0.5259068012237549,,
10,120,,0.9399999976158142,0.40597039461135864
11,129,0.3768965005874634,,
11,131,,0.9266666769981384,0.3704732358455658
12,139,0.3387056887149811,,
12,142,,0.9333333373069763,0.3393963575363159
13,149,0.31972232460975647,,
13,153,,0.9333333373069763,0.3121032118797302
14,159,0.302895188331604,,
14,164,,0.9333333373069763,0.29655125737190247
15,169,0.3017365336418152,,
15,175,,0.9333333373069763,0.2776069939136505
16,179,0.27289170026779175,,
16,186,,0.9333333373069763,0.26471298933029175
17,189,0.24856677651405334,,
17,197,,0.9266666769981384,0.2546113431453705
18,199,0.2863047420978546,,
18,208,,0.9333333373069763,0.24605916440486908
19,209,0.20341819524765015,,
19,219,0.3037845194339752,,
19,219,,0.9399999976158142,0.23714007437229156
20,229,0.1953720897436142,,
20,230,,0.9466666579246521,0.22837916016578674
21,239,0.17095518112182617,,
21,241,,0.9399999976158142,0.21814392507076263
22,249,0.15154890716075897,,
22,252,,0.9466666579246521,0.20812676846981049
23,259,0.15536336600780487,,
23,263,,0.9399999976158142,0.20029151439666748
24,269,0.10472756624221802,,
24,274,,0.9399999976158142,0.19145964086055756
25,279,0.10401559621095657,,
25,285,,0.9399999976158142,0.18116849660873413
26,289,0.1574680507183075,,
26,296,,0.9399999976158142,0.18464675545692444
27,299,0.14277338981628418,,
27,307,,0.9466666579246521,0.19422151148319244
28,309,0.06381881982088089,,
28,318,,0.95333331823349,0.18956054747104645
29,319,0.14225859940052032,,
29,329,0.09095735102891922,,
29,329,,0.9466666579246521,0.18172591924667358
30,339,0.09600004553794861,,
30,340,,0.9399999976158142,0.18768806755542755
