epoch,step,train_loss,val_acc,val_loss
0,9,1.9938899278640747,,
0,10,,0.12666666507720947,2.060153007507324
1,19,1.8282177448272705,,
1,21,,0.2266666740179062,1.9625523090362549
2,29,1.5996750593185425,,
2,32,,0.3799999952316284,1.7896941900253296
3,39,1.4816144704818726,,
3,43,,0.41333332657814026,1.644923210144043
4,49,1.4488974809646606,,
4,54,,0.41999998688697815,1.5487672090530396
5,59,1.2091608047485352,,
5,65,,0.4399999976158142,1.4887489080429077
6,69,1.3134715557098389,,
6,76,,0.47333332896232605,1.4419885873794556
7,79,1.323776364326477,,
7,87,,0.5066666603088379,1.4158194065093994
8,89,1.1938505172729492,,
8,98,,0.5199999809265137,1.3851951360702515
9,99,1.1174076795578003,,
9,109,0.953514039516449,,
9,109,,0.5199999809265137,1.3594342470169067
10,119,1.2161155939102173,,
10,120,,0.5199999809265137,1.3529034852981567
11,129,1.1516305208206177,,
11,131,,0.5266666412353516,1.3335679769515991
12,139,0.933061420917511,,
12,142,,0.54666668176651,1.3128150701522827
13,149,0.909224271774292,,
13,153,,0.5400000214576721,1.2928617000579834
14,159,0.7666434049606323,,
14,164,,0.54666668176651,1.2959550619125366
15,169,0.914484977722168,,
15,175,,0.5600000023841858,1.2840226888656616
16,179,0.8305671215057373,,
16,186,,0.5400000214576721,1.2793984413146973
17,189,0.5951552987098694,,
17,197,,0.54666668176651,1.2795313596725464
18,199,0.866223156452179,,
18,208,,0.5533333420753479,1.2891697883605957
19,209,0.7934282422065735,,
19,219,0.6512768268585205,,
19,219,,0.5600000023841858,1.2925910949707031
20,229,0.6184843182563782,,
20,230,,0.5533333420753479,1.296101689338684
21,239,0.7543194890022278,,
21,241,,0.5333333611488342,1.2785468101501465
22,249,0.8681396842002869,,
22,252,,0.54666668176651,1.2816908359527588
23,259,0.6010527014732361,,
23,263,,0.5533333420753479,1.2790918350219727
24,269,0.7384079098701477,,
24,274,,0.5400000214576721,1.3199008703231812
25,279,0.5366389155387878,,
25,285,,0.5533333420753479,1.3170160055160522
26,289,0.5722354650497437,,
26,296,,0.5400000214576721,1.3216526508331299
