epoch,step,train_loss,val_acc,val_loss
0,9,0.8213083744049072,,
0,19,0.7117074728012085,,
0,29,0.6619007587432861,,
0,39,0.6527879238128662,,
0,49,0.6128725409507751,,
0,59,0.5621641874313354,,
0,69,0.652145504951477,,
0,79,0.5926531553268433,,
0,89,0.66567063331604,,
0,99,0.5389837026596069,,
0,109,0.5456393361091614,,
0,119,0.4975813627243042,,
0,129,0.5753212571144104,,
0,131,,0.8644444346427917,0.4717658460140228
1,139,0.4687988758087158,,
1,149,0.5581353306770325,,
1,159,0.5060352087020874,,
1,169,0.49051332473754883,,
1,179,0.6006689667701721,,
1,189,0.4447832405567169,,
1,199,0.49397820234298706,,
1,209,0.4203871488571167,,
1,219,0.373881995677948,,
1,229,0.5123133659362793,,
1,239,0.37920287251472473,,
1,249,0.3463123142719269,,
1,259,0.3747823238372803,,
1,263,,0.8566666841506958,0.5053161382675171
2,269,0.36620447039604187,,
2,279,0.4086676239967346,,
2,289,0.3306548595428467,,
2,299,0.44780024886131287,,
2,309,0.3891008198261261,,
2,319,0.35273370146751404,,
2,329,0.30750611424446106,,
2,339,0.40707340836524963,,
2,349,0.5030683279037476,,
2,359,0.3814088702201843,,
2,369,0.37718838453292847,,
2,379,0.4622061848640442,,
2,389,0.4012804329395294,,
2,395,,0.855555534362793,0.6715703010559082
3,399,0.4929444491863251,,
3,409,0.3954790532588959,,
3,419,0.31020599603652954,,
3,429,0.39034605026245117,,
3,439,0.4510255455970764,,
3,449,0.39647042751312256,,
3,459,0.34187623858451843,,
3,469,0.3782806396484375,,
3,479,0.5073769092559814,,
3,489,0.41020554304122925,,
3,499,0.3071182668209076,,
3,509,0.37953391671180725,,
3,519,0.4551893174648285,,
3,527,,0.8622221946716309,0.790372908115387
4,529,0.3615434765815735,,
4,539,0.3853651285171509,,
4,549,0.4114789068698883,,
4,559,0.4275393486022949,,
4,569,0.3289146423339844,,
4,579,0.4297651946544647,,
4,589,0.3060496747493744,,
4,599,0.43076711893081665,,
4,609,0.39921408891677856,,
4,619,0.33286070823669434,,
4,629,0.2750169634819031,,
4,639,0.510202169418335,,
4,649,0.3107200264930725,,
4,659,0.5198424458503723,,
4,659,,0.8583333492279053,0.7461844682693481
5,669,0.3437250852584839,,
5,679,0.2552527189254761,,
5,689,0.2036590576171875,,
5,699,0.26976504921913147,,
5,709,0.2673126459121704,,
5,719,0.39932698011398315,,
5,729,0.25521767139434814,,
5,739,0.44560468196868896,,
5,749,0.21186020970344543,,
5,759,0.3828166425228119,,
5,769,0.47247999906539917,,
5,779,0.3449220359325409,,
5,789,0.2795822024345398,,
5,791,,0.8627777695655823,0.3260672688484192
6,799,0.2943703234195709,,
6,809,0.32463371753692627,,
6,819,0.33136314153671265,,
6,829,0.31183409690856934,,
6,839,0.4311251640319824,,
6,849,0.3685773015022278,,
6,859,0.39812636375427246,,
6,869,0.32349658012390137,,
6,879,0.2971779406070709,,
6,889,0.5142895579338074,,
6,899,0.3970120847225189,,
6,909,0.3339970111846924,,
6,919,0.3863464295864105,,
6,923,,0.8627777695655823,0.32335588335990906
7,929,0.2659498453140259,,
7,939,0.3486972153186798,,
7,949,0.42342954874038696,,
7,959,0.2735106647014618,,
7,969,0.4312184453010559,,
