epoch,step,train_loss,val_acc,val_loss
0,9,1.5677015781402588,,
0,10,,0.3933333456516266,1.7837642431259155
1,19,1.1355621814727783,,
1,21,,0.46000000834465027,1.4034165143966675
2,29,0.8988096714019775,,
2,32,,0.5333333611488342,1.2944797277450562
3,39,0.9713502526283264,,
3,43,,0.4933333396911621,1.3116686344146729
4,49,0.6973963975906372,,
4,54,,0.5600000023841858,1.2463971376419067
5,59,0.7134207487106323,,
5,65,,0.5400000214576721,1.384121060371399
6,69,0.7256278991699219,,
6,76,,0.5333333611488342,1.557824969291687
7,79,0.5897166728973389,,
7,87,,0.54666668176651,1.3334088325500488
8,89,0.7137920260429382,,
8,98,,0.54666668176651,1.4296694993972778
9,99,0.6260982751846313,,
9,109,0.8542079925537109,,
9,109,,0.5066666603088379,1.477794885635376
