epoch,step,train_loss,val_acc,val_loss
0,9,1.8884068727493286,,
0,10,,0.1599999964237213,2.0487353801727295
1,19,1.8934406042099,,
1,21,,0.3266666531562805,1.9374430179595947
2,29,1.7133619785308838,,
2,32,,0.3733333349227905,1.7771919965744019
3,39,1.582459568977356,,
3,43,,0.41999998688697815,1.646567940711975
4,49,1.4864675998687744,,
4,54,,0.4333333373069763,1.5711894035339355
5,59,1.288869857788086,,
5,65,,0.46000000834465027,1.5079933404922485
6,69,1.1663403511047363,,
6,76,,0.4466666579246521,1.4532828330993652
7,79,1.2147495746612549,,
7,87,,0.46000000834465027,1.4238392114639282
8,89,1.402984857559204,,
8,98,,0.46666666865348816,1.4087893962860107
9,99,1.049830436706543,,
9,109,1.0240089893341064,,
9,109,,0.47333332896232605,1.3851670026779175
10,119,1.191311240196228,,
10,120,,0.46666666865348816,1.3605157136917114
11,129,0.9496396780014038,,
11,131,,0.47999998927116394,1.3501993417739868
12,139,0.8844956159591675,,
12,142,,0.47999998927116394,1.3384974002838135
13,149,0.846205472946167,,
13,153,,0.47333332896232605,1.3250194787979126
14,159,0.8873401880264282,,
14,164,,0.4533333480358124,1.3221832513809204
15,169,0.960969865322113,,
15,175,,0.47999998927116394,1.3195908069610596
16,179,0.8212704658508301,,
16,186,,0.47999998927116394,1.3313350677490234
17,189,0.7712670564651489,,
17,197,,0.47999998927116394,1.3422356843948364
18,199,0.7018446922302246,,
18,208,,0.4933333396911621,1.3610520362854004
19,209,0.8585336804389954,,
19,219,0.7479550838470459,,
19,219,,0.5266666412353516,1.3559552431106567
20,229,0.5931584239006042,,
20,230,,0.5,1.357325792312622
