epoch,step,train_loss,val_acc,val_loss
0,9,0.7147082090377808,,
0,19,0.6886841058731079,,
0,29,0.6249563097953796,,
0,39,0.6716479659080505,,
0,49,0.6249568462371826,,
0,59,0.5232374668121338,,
0,69,0.5711730122566223,,
0,79,0.5635346174240112,,
0,89,0.5610120296478271,,
0,99,0.4506937861442566,,
0,109,0.49890390038490295,,
0,119,0.5505207777023315,,
0,129,0.4708344042301178,,
0,131,,0.8566666841506958,0.4536615312099457
1,139,0.49057477712631226,,
1,149,0.46062085032463074,,
1,159,0.47401076555252075,,
1,169,0.45822760462760925,,
1,179,0.3951696753501892,,
1,189,0.44503623247146606,,
1,199,0.4219016432762146,,
1,209,0.38337376713752747,,
1,219,0.3490813970565796,,
1,229,0.399892657995224,,
1,239,0.37940514087677,,
1,249,0.440572053194046,,
1,259,0.5281840562820435,,
1,263,,0.8761110901832581,0.3322904706001282
2,269,0.3007883131504059,,
2,279,0.4046458601951599,,
2,289,0.48384010791778564,,
2,299,0.3853762447834015,,
2,309,0.32647162675857544,,
2,319,0.35738086700439453,,
2,329,0.4884125888347626,,
2,339,0.3590067923069,,
2,349,0.4280366897583008,,
2,359,0.3358246684074402,,
2,369,0.2915778160095215,,
2,379,0.33134904503822327,,
2,389,0.36484721302986145,,
2,395,,0.8816666603088379,0.31614887714385986
3,399,0.30982810258865356,,
3,409,0.37037011981010437,,
3,419,0.3032227158546448,,
3,429,0.29003262519836426,,
3,439,0.3842032551765442,,
3,449,0.32764890789985657,,
3,459,0.471134752035141,,
3,469,0.23515008389949799,,
3,479,0.26873475313186646,,
3,489,0.33809995651245117,,
3,499,0.4195899963378906,,
3,509,0.34154343605041504,,
3,519,0.427979975938797,,
3,527,,0.8811110854148865,0.30601638555526733
4,529,0.3251338303089142,,
4,539,0.2563810348510742,,
4,549,0.2769003212451935,,
4,559,0.24888671934604645,,
4,569,0.253033846616745,,
4,579,0.29265573620796204,,
4,589,0.2544776201248169,,
4,599,0.5037301778793335,,
4,609,0.3145699203014374,,
4,619,0.2599818706512451,,
4,629,0.24190759658813477,,
4,639,0.30083417892456055,,
4,649,0.27438604831695557,,
4,659,0.32185283303260803,,
4,659,,0.8816666603088379,0.29818978905677795
5,669,0.238793283700943,,
5,679,0.3638472557067871,,
5,689,0.2485157698392868,,
5,699,0.24307826161384583,,
5,709,0.31177225708961487,,
5,719,0.34228387475013733,,
5,729,0.27312853932380676,,
5,739,0.3975909352302551,,
5,749,0.47549325227737427,,
5,759,0.24531492590904236,,
5,769,0.21941900253295898,,
5,779,0.3722003102302551,,
5,789,0.26567426323890686,,
5,791,,0.8805555701255798,0.30577579140663147
6,799,0.25740721821784973,,
6,809,0.38133504986763,,
6,819,0.2822747230529785,,
6,829,0.2739624083042145,,
6,839,0.31489694118499756,,
6,849,0.34613385796546936,,
6,859,0.2819318473339081,,
6,869,0.22258496284484863,,
6,879,0.2649354934692383,,
6,889,0.22708643972873688,,
6,899,0.3238508701324463,,
6,909,0.24192111194133759,,
6,919,0.3520248234272003,,
6,923,,0.8766666650772095,0.3147983253002167
7,929,0.24754859507083893,,
7,939,0.3213271200656891,,
7,949,0.18609227240085602,,
7,959,0.3114233911037445,,
7,969,0.21501782536506653,,
7,979,0.27106717228889465,,
7,989,0.36393797397613525,,
7,999,0.4881835877895355,,
7,1009,0.28139886260032654,,
7,1019,0.21615757048130035,,
7,1029,0.2749139070510864,,
7,1039,0.33622992038726807,,
7,1049,0.33248040080070496,,
7,1055,,0.8766666650772095,0.30584022402763367
8,1059,0.3410474956035614,,
8,1069,0.3492780029773712,,
8,1079,0.37981829047203064,,
8,1089,0.17645399272441864,,
8,1099,0.3101435601711273,,
8,1109,0.31379464268684387,,
8,1119,0.1761408895254135,,
8,1129,0.16822418570518494,,
8,1139,0.22381527721881866,,
8,1149,0.25496163964271545,,
8,1159,0.29363390803337097,,
8,1169,0.29730018973350525,,
8,1179,0.3026186525821686,,
8,1187,,0.8788889050483704,0.29707205295562744
9,1189,0.30678004026412964,,
9,1199,0.3047395646572113,,
9,1209,0.3270987868309021,,
9,1219,0.3109228312969208,,
9,1229,0.31744322180747986,,
9,1239,0.2180546671152115,,
9,1249,0.37642866373062134,,
9,1259,0.2007059007883072,,
9,1269,0.21377643942832947,,
9,1279,0.2304186075925827,,
9,1289,0.30822595953941345,,
9,1299,0.22732040286064148,,
9,1309,0.361612468957901,,
9,1319,0.12869222462177277,,
9,1319,,0.8811110854148865,0.2988375127315521
10,1329,0.24989169836044312,,
10,1339,0.30069243907928467,,
10,1349,0.1894921213388443,,
10,1359,0.20476199686527252,,
10,1369,0.2593099772930145,,
10,1379,0.24580062925815582,,
10,1389,0.2891385555267334,,
10,1399,0.2765677273273468,,
10,1409,0.34965577721595764,,
10,1419,0.25284630060195923,,
10,1429,0.21506953239440918,,
10,1439,0.3353477120399475,,
10,1449,0.3037204146385193,,
10,1451,,0.8811110854148865,0.2922196388244629
11,1459,0.2703026831150055,,
11,1469,0.1957273781299591,,
11,1479,0.24782203137874603,,
11,1489,0.6501486301422119,,
11,1499,0.29053616523742676,,
11,1509,0.29352471232414246,,
11,1519,0.38423046469688416,,
11,1529,0.3399188220500946,,
11,1539,0.3360762596130371,,
11,1549,0.20832973718643188,,
11,1559,0.20032735168933868,,
11,1569,0.19413332641124725,,
11,1579,0.3275723159313202,,
11,1583,,0.8766666650772095,0.30380505323410034
12,1589,0.19168154895305634,,
12,1599,0.21185827255249023,,
12,1609,0.3318420350551605,,
12,1619,0.14525745809078217,,
12,1629,0.25032511353492737,,
12,1639,0.2343887984752655,,
12,1649,0.2658236622810364,,
12,1659,0.3698638379573822,,
12,1669,0.19754812121391296,,
12,1679,0.38720598816871643,,
12,1689,0.2830996513366699,,
12,1699,0.31265488266944885,,
12,1709,0.2375798523426056,,
12,1715,,0.8772222399711609,0.3098946809768677
13,1719,0.24637499451637268,,
13,1729,0.2005029171705246,,
13,1739,0.25051677227020264,,
13,1749,0.2995012402534485,,
13,1759,0.2033310979604721,,
13,1769,0.2652897536754608,,
13,1779,0.34409627318382263,,
13,1789,0.19083045423030853,,
13,1799,0.29637131094932556,,
13,1809,0.35623690485954285,,
13,1819,0.41061466932296753,,
13,1829,0.20546768605709076,,
13,1839,0.2464454025030136,,
13,1847,,0.879444420337677,0.30440962314605713
14,1849,0.2511844038963318,,
14,1859,0.21101756393909454,,
14,1869,0.2896786034107208,,
14,1879,0.16322630643844604,,
14,1889,0.22289027273654938,,
14,1899,0.22709931433200836,,
14,1909,0.284318208694458,,
14,1919,0.22549445927143097,,
14,1929,0.37404167652130127,,
14,1939,0.18459340929985046,,
14,1949,0.2709055542945862,,
14,1959,0.20960156619548798,,
14,1969,0.2606423795223236,,
14,1979,0.2035389393568039,,
14,1979,,0.8788889050483704,0.30516791343688965
15,1989,0.44197171926498413,,
15,1999,0.1403055340051651,,
15,2009,0.25693807005882263,,
15,2019,0.1461581140756607,,
15,2029,0.2424260377883911,,
15,2039,0.257357120513916,,
15,2049,0.22134535014629364,,
15,2059,0.1773713231086731,,
15,2069,0.25589677691459656,,
15,2079,0.21822503209114075,,
15,2089,0.24407008290290833,,
15,2099,0.2811737060546875,,
15,2109,0.36341017484664917,,
15,2111,,0.879444420337677,0.328952431678772
