epoch,step,train_loss,val_acc,val_loss
0,9,0.6418558955192566,,
0,19,0.8145602345466614,,
0,29,0.692889392375946,,
0,39,0.5052800178527832,,
0,49,0.6692336201667786,,
0,59,0.6518895030021667,,
0,69,0.5827791094779968,,
0,79,0.5022435784339905,,
0,89,0.7491406202316284,,
0,99,0.616290807723999,,
0,109,0.5871753692626953,,
0,119,0.6733192801475525,,
0,129,0.6401196122169495,,
0,131,,0.7616666555404663,1.8877959251403809
1,139,0.6024701595306396,,
1,149,0.5663329362869263,,
1,159,0.5208219289779663,,
1,169,0.5998393297195435,,
1,179,0.7216572761535645,,
1,189,0.5470672845840454,,
1,199,0.6131604313850403,,
1,209,0.540233314037323,,
1,219,0.47250255942344666,,
1,229,0.6251153945922852,,
1,239,0.6959882974624634,,
1,249,0.48674649000167847,,
1,259,0.6669136881828308,,
1,263,,0.4372222125530243,0.6214220523834229
2,269,0.47344493865966797,,
2,279,0.6321725249290466,,
2,289,0.5110000967979431,,
2,299,0.46656501293182373,,
2,309,0.5202722549438477,,
2,319,0.5948162078857422,,
2,329,0.5440235733985901,,
2,339,0.6380637884140015,,
2,349,0.6559125781059265,,
2,359,0.4936167597770691,,
2,369,0.5693709254264832,,
2,379,0.5070481300354004,,
2,389,0.37244492769241333,,
2,395,,0.847777783870697,1.0035218000411987
3,399,0.6535940766334534,,
3,409,0.5255722999572754,,
3,419,0.525429368019104,,
3,429,0.42856335639953613,,
3,439,0.5108850002288818,,
3,449,0.43805989623069763,,
3,459,0.8621795177459717,,
3,469,0.5025936365127563,,
3,479,0.5039127469062805,,
3,489,0.48248377442359924,,
3,499,0.4737589657306671,,
3,509,0.5832617282867432,,
3,519,0.6676561236381531,,
3,527,,0.7961111068725586,0.8666410446166992
4,529,0.4806215763092041,,
4,539,0.4185199439525604,,
4,549,0.5358361601829529,,
4,559,0.45062828063964844,,
4,569,0.44749248027801514,,
4,579,0.4272177815437317,,
4,589,0.7293885946273804,,
4,599,0.5936962366104126,,
4,609,0.48019540309906006,,
4,619,0.43835926055908203,,
4,629,0.6588700413703918,,
4,639,0.6948228478431702,,
4,649,0.5245102047920227,,
4,659,0.5729446411132812,,
4,659,,0.8311111330986023,1.1012471914291382
5,669,0.5843900442123413,,
5,679,0.6358436942100525,,
5,689,0.4288088381290436,,
5,699,0.4710466265678406,,
5,709,0.6219459772109985,,
5,719,0.686027467250824,,
5,729,0.4723304808139801,,
5,739,0.47191157937049866,,
5,749,0.5874411463737488,,
5,759,0.7706900835037231,,
5,769,0.3890346586704254,,
5,779,0.4384976029396057,,
5,789,0.6104520559310913,,
5,791,,0.8427777886390686,0.6097179055213928
6,799,0.6254596710205078,,
6,809,0.45258474349975586,,
6,819,0.6406857371330261,,
6,829,0.5607020854949951,,
6,839,0.38745152950286865,,
6,849,0.49247443675994873,,
6,859,0.5845935344696045,,
6,869,0.6687330603599548,,
6,879,0.6051129102706909,,
6,889,0.44348421692848206,,
6,899,0.4496449828147888,,
6,909,0.6191138625144958,,
6,919,0.4674758315086365,,
6,923,,0.8333333134651184,0.6094906330108643
7,929,0.6559997797012329,,
7,939,0.5488331317901611,,
7,949,0.4207577109336853,,
7,959,0.5230017900466919,,
7,969,0.5108250379562378,,
7,979,0.5197763442993164,,
7,989,0.5666739344596863,,
7,999,0.5884820222854614,,
7,1009,0.5135433077812195,,
7,1019,0.5508526563644409,,
7,1029,0.436136931180954,,
7,1039,0.768456757068634,,
7,1049,0.451991468667984,,
7,1055,,0.7805555462837219,0.522135853767395
8,1059,0.5520908832550049,,
8,1069,0.6284996867179871,,
8,1079,0.5403702259063721,,
8,1089,0.43446168303489685,,
8,1099,0.4057873487472534,,
8,1109,0.49060437083244324,,
8,1119,0.4611874520778656,,
8,1129,0.5046669840812683,,
8,1139,0.37863659858703613,,
8,1149,0.6927160620689392,,
8,1159,0.4664791226387024,,
8,1169,0.5413550734519958,,
8,1179,0.6685399413108826,,
8,1187,,0.8311111330986023,0.530052125453949
9,1189,0.6007534861564636,,
9,1199,0.5290853977203369,,
9,1209,0.43787211179733276,,
9,1219,0.49615582823753357,,
9,1229,0.4302215278148651,,
9,1239,0.4255131781101227,,
9,1249,0.5719467997550964,,
9,1259,0.6140627861022949,,
9,1269,0.4346354305744171,,
9,1279,0.4913257658481598,,
9,1289,0.5132261514663696,,
9,1299,0.4435993432998657,,
9,1309,0.5422993302345276,,
9,1319,0.5104802846908569,,
9,1319,,0.648888885974884,0.5477731823921204
10,1329,0.8719146251678467,,
10,1339,0.4476146996021271,,
10,1349,0.5042724609375,,
10,1359,0.6347768902778625,,
10,1369,0.6379273533821106,,
10,1379,0.5675504803657532,,
10,1389,0.5524469614028931,,
10,1399,0.5090857744216919,,
10,1409,0.4794779419898987,,
10,1419,0.6983851790428162,,
10,1429,0.5173207521438599,,
10,1439,0.4028266370296478,,
10,1449,0.49610236287117004,,
10,1451,,0.8344444632530212,1.0632127523422241
11,1459,0.5755438208580017,,
11,1469,0.537243127822876,,
11,1479,0.46155446767807007,,
11,1489,0.39537546038627625,,
11,1499,0.40893498063087463,,
11,1509,0.437570184469223,,
11,1519,0.5347598791122437,,
11,1529,0.7756879329681396,,
11,1539,0.6939704418182373,,
11,1549,0.5600252151489258,,
11,1559,0.42125824093818665,,
11,1569,0.6107775568962097,,
11,1579,0.6365112066268921,,
11,1583,,0.7972221970558167,1.0146183967590332
12,1589,0.6091668009757996,,
12,1599,0.39696985483169556,,
12,1609,0.5244839787483215,,
12,1619,0.37187567353248596,,
12,1629,0.5730292201042175,,
12,1639,0.4664323627948761,,
12,1649,0.4841984212398529,,
12,1659,0.4761064350605011,,
12,1669,0.43974387645721436,,
12,1679,0.7855421304702759,,
12,1689,0.5163466930389404,,
12,1699,0.5303034782409668,,
12,1709,0.5127754807472229,,
12,1715,,0.8588888645172119,1.3738161325454712
