epoch,step,train_loss,val_acc,val_loss
0,9,0.5937954187393188,,
0,19,0.6620749831199646,,
0,29,0.7458692789077759,,
0,39,0.509824812412262,,
0,49,0.738998532295227,,
0,59,0.7328033447265625,,
0,69,0.6542392373085022,,
0,79,0.547147274017334,,
0,89,0.5438215732574463,,
0,99,0.5326272249221802,,
0,109,0.5417118668556213,,
0,119,0.6162394285202026,,
0,129,0.4268531799316406,,
0,131,,0.7283333539962769,0.54523104429245
1,139,0.7041627168655396,,
1,149,0.4593571722507477,,
1,159,0.4404584467411041,,
1,169,0.6273530721664429,,
1,179,0.5115104913711548,,
1,189,0.5607035160064697,,
1,199,0.6199699640274048,,
1,209,0.36383554339408875,,
1,219,0.5736965537071228,,
1,229,0.5988390445709229,,
1,239,0.5947489142417908,,
1,249,0.5504825115203857,,
1,259,0.5600677132606506,,
1,263,,0.7716666460037231,0.5185129642486572
2,269,0.41682085394859314,,
2,279,0.5903230309486389,,
2,289,0.6297091245651245,,
2,299,0.5797800421714783,,
2,309,0.6565746665000916,,
2,319,0.49513453245162964,,
2,329,0.4009995460510254,,
2,339,0.4771069884300232,,
2,349,0.36375224590301514,,
2,359,0.5983788967132568,,
2,369,0.5212528705596924,,
2,379,0.6533319354057312,,
2,389,0.6103437542915344,,
2,395,,0.7633333206176758,0.4980888068675995
3,399,0.3882664740085602,,
3,409,0.4795491397380829,,
3,419,0.5935211777687073,,
3,429,0.36547672748565674,,
3,439,0.5780116319656372,,
3,449,0.4524286389350891,,
3,459,0.5172633528709412,,
3,469,0.47847697138786316,,
3,479,0.6692265272140503,,
3,489,0.39620089530944824,,
3,499,0.7593674063682556,,
3,509,0.5974174737930298,,
3,519,0.4573252201080322,,
3,527,,0.7711111307144165,0.4865769147872925
4,529,0.47537750005722046,,
4,539,0.6148694753646851,,
4,549,0.3963974714279175,,
4,559,0.385998398065567,,
4,569,0.41344431042671204,,
4,579,0.3657272756099701,,
4,589,0.43156516551971436,,
4,599,0.5517964363098145,,
4,609,0.4263913035392761,,
4,619,0.4626711905002594,,
4,629,0.48295262455940247,,
4,639,0.7312936782836914,,
4,649,0.5319960117340088,,
4,659,0.451089084148407,,
4,659,,0.772777795791626,0.4773001968860626
5,669,0.5050595998764038,,
5,679,0.7679864168167114,,
5,689,0.45015424489974976,,
5,699,0.449582576751709,,
5,709,0.5970731377601624,,
5,719,0.4710957705974579,,
5,729,0.5377547144889832,,
5,739,0.39388468861579895,,
5,749,0.5154159069061279,,
5,759,0.42856141924858093,,
5,769,0.34841209650039673,,
5,779,0.6067174673080444,,
5,789,0.5424717664718628,,
5,791,,0.7716666460037231,0.481833279132843
6,799,0.43937602639198303,,
6,809,0.4018248915672302,,
6,819,0.557553768157959,,
6,829,0.4282173216342926,,
6,839,0.6678720712661743,,
6,849,0.4226550757884979,,
6,859,0.46158328652381897,,
6,869,0.4232630729675293,,
6,879,0.46509477496147156,,
6,889,0.655800998210907,,
6,899,0.6791387796401978,,
6,909,0.4810822606086731,,
6,919,0.38050487637519836,,
6,923,,0.7799999713897705,0.48075664043426514
7,929,0.3309287428855896,,
7,939,0.37477830052375793,,
7,949,0.3590584099292755,,
7,959,0.4163091480731964,,
7,969,0.4297376871109009,,
7,979,0.515041708946228,,
7,989,0.41345858573913574,,
7,999,0.5796187520027161,,
7,1009,0.6020689010620117,,
7,1019,0.36476996541023254,,
7,1029,0.4457903504371643,,
7,1039,0.39314645528793335,,
7,1049,0.4628015160560608,,
7,1055,,0.7838888764381409,0.503162682056427
8,1059,0.3584664762020111,,
8,1069,0.4241379499435425,,
8,1079,0.6199702024459839,,
8,1089,0.41236820816993713,,
8,1099,0.4060160517692566,,
8,1109,0.4199453890323639,,
8,1119,0.4072492718696594,,
8,1129,0.4438769817352295,,
8,1139,0.3542843163013458,,
8,1149,0.4394717216491699,,
8,1159,0.33105653524398804,,
8,1169,0.4137220084667206,,
8,1179,0.3265353739261627,,
8,1187,,0.7661111354827881,0.5071033239364624
9,1189,0.3644101321697235,,
9,1199,0.6273462176322937,,
9,1209,0.3890198767185211,,
9,1219,0.3256464898586273,,
9,1229,0.5812335014343262,,
9,1239,0.38219624757766724,,
9,1249,0.43582046031951904,,
9,1259,0.4350903332233429,,
9,1269,0.36034002900123596,,
9,1279,0.3728940188884735,,
9,1289,0.3748139441013336,,
9,1299,0.3551444113254547,,
9,1309,0.47271469235420227,,
9,1319,0.5550153255462646,,
9,1319,,0.7683333158493042,0.5014642477035522
